quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
tower-ep2/q223-bb-e,Episode2,0,16,255,npc,42,0,"[80.0, -10.0, -30.0]","[0, 61440, 0]","[0.0, 0.0, 0.0, 185.0, 185.0, 0, 0]",label00B9,static candidate resolved; inspect caller and type-specific rules
tower-ep2/q223-bb-j,Episode2,0,16,255,npc,42,0,"[80.0, -10.0, -30.0]","[0, 61440, 0]","[0.0, 0.0, 0.0, 185.0, 185.0, 0, 0]",label00B9,static candidate resolved; inspect caller and type-specific rules
tower-ep2/q224-bb-e,Episode2,0,16,255,npc,42,0,"[80.0, -10.0, -30.0]","[0, 61440, 0]","[0.0, 0.0, 0.0, 185.0, 185.0, 0, 0]",label00B9,static candidate resolved; inspect caller and type-specific rules
tower-ep2/q224-bb-j,Episode2,0,16,255,npc,42,0,"[80.0, -10.0, -30.0]","[0, 61440, 0]","[0.0, 0.0, 0.0, 185.0, 185.0, 0, 0]",label00B9,static candidate resolved; inspect caller and type-specific rules
tower-ep2/q1002-bb-e,Episode2,0,15,255,npc,42,0,"[80.0, -10.0, -30.0]","[0, 61440, 0]","[0.0, 0.0, 0.0, 104.0, 1040.0, 0, 0]",label0410,static candidate resolved; inspect caller and type-specific rules
vr-ep2/q49-bb-e,Episode2,0,14,255,npc,42,0,"[80.0, -10.0, -30.0]","[0, 61440, 0]","[0.0, 0.0, 0.0, 1053.0, 560.0, 0, 0]",,free-play script target; quest linkage not inferred
vr-ep2/q49-bb-j,Episode2,0,14,255,npc,42,0,"[80.0, -10.0, -30.0]","[0, 61440, 0]","[0.0, 0.0, 0.0, 1053.0, 560.0, 0, 0]",,free-play script target; quest linkage not inferred
vr-ep2/q203-bb-e,Episode2,0,12,255,npc,42,0,"[80.0, -10.0, -30.0]","[0, 61440, 0]","[0.0, 0.0, 0.0, 134.0, 134.0, 0, 0]",label0086,static candidate resolved; inspect caller and type-specific rules
vr-ep2/q203-bb-j,Episode2,0,12,255,npc,42,0,"[80.0, -10.0, -30.0]","[0, 61440, 0]","[0.0, 0.0, 0.0, 134.0, 134.0, 0, 0]",label0086,static candidate resolved; inspect caller and type-specific rules
vr-ep2/q230-bb-e,Episode2,0,9,255,npc,42,0,"[80.0, -10.0, -30.0]","[0, 61440, 0]","[0.0, 0.0, 0.0, 106.0, 1060.0, 0, 0]",label0424,target not resolved
vr-ep2/q230-bb-e,Episode2,0,13,255,npc,42,0,"[-81.7919921875, -5.0, 122.66907501220703]","[0, 49664, 0]","[0.0, 0.0, 0.0, 108.0, 1080.0, 0, 0]",label0438,target not resolved
vr-ep2/q231-bb-e,Episode2,0,14,255,npc,42,0,"[80.0, -10.0, -30.0]","[0, 61440, 0]","[0.0, 0.0, 0.0, 106.0, 1060.0, 0, 0]",label0424,static candidate resolved; inspect caller and type-specific rules
vr-ep2/q231-bb-e,Episode2,0,24,255,npc,42,0,"[-81.7919921875, -5.0, 122.66907501220703]","[0, 49664, 0]","[0.0, 0.0, 0.0, 108.0, 1080.0, 0, 0]",label0438,static candidate resolved; inspect caller and type-specific rules
vr-ep2/q231-bb-j,Episode2,0,14,255,npc,42,0,"[80.0, -10.0, -30.0]","[0, 61440, 0]","[0.0, 0.0, 0.0, 106.0, 1060.0, 0, 0]",label0424,static candidate resolved; inspect caller and type-specific rules
vr-ep2/q231-bb-j,Episode2,0,24,255,npc,42,0,"[-81.7919921875, -5.0, 122.66907501220703]","[0, 49664, 0]","[0.0, 0.0, 0.0, 108.0, 1080.0, 0, 0]",label0438,static candidate resolved; inspect caller and type-specific rules
