quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
tower-ep2/q75-bb-e,Episode2,0,12,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 1010.0, 0, 0]",label03F2,static candidate resolved; inspect caller and type-specific rules
tower-ep2/q75-bb-j,Episode2,0,12,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 1010.0, 0, 0]",label03F2,static candidate resolved; inspect caller and type-specific rules
tower-ep2/q77-bb-e,Episode2,0,15,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 175.0, 175.0, 0, 0]",label00AF,static candidate resolved; inspect caller and type-specific rules
tower-ep2/q77-bb-j,Episode2,0,15,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 175.0, 175.0, 0, 0]",label00AF,static candidate resolved; inspect caller and type-specific rules
tower-ep2/q79-bb-e,Episode2,0,13,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 1051.0, 520.0, 0, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q79-bb-j,Episode2,0,13,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 1051.0, 520.0, 0, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q116-bb-e,Episode2,0,14,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 1010.0, 0, 0]",label03F2,static candidate resolved; inspect caller and type-specific rules
tower-ep2/q116-bb-j,Episode2,0,14,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 1010.0, 0, 0]",label03F2,static candidate resolved; inspect caller and type-specific rules
tower-ep2/q223-bb-e,Episode2,0,15,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 175.0, 175.0, 0, 0]",label00AF,static candidate resolved; inspect caller and type-specific rules
tower-ep2/q223-bb-j,Episode2,0,15,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 175.0, 175.0, 0, 0]",label00AF,static candidate resolved; inspect caller and type-specific rules
tower-ep2/q224-bb-e,Episode2,0,15,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 175.0, 175.0, 0, 0]",label00AF,static candidate resolved; inspect caller and type-specific rules
tower-ep2/q224-bb-j,Episode2,0,15,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 175.0, 175.0, 0, 0]",label00AF,static candidate resolved; inspect caller and type-specific rules
tower-ep2/q1002-bb-e,Episode2,0,14,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 1010.0, 0, 0]",label03F2,static candidate resolved; inspect caller and type-specific rules
vr-ep2/q49-bb-e,Episode2,0,13,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 1051.0, 520.0, 0, 0]",,free-play script target; quest linkage not inferred
vr-ep2/q49-bb-j,Episode2,0,13,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 1051.0, 520.0, 0, 0]",,free-play script target; quest linkage not inferred
vr-ep2/q230-bb-e,Episode2,0,8,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 1010.0, 0, 0]",label03F2,target not resolved
vr-ep2/q231-bb-e,Episode2,0,13,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 1010.0, 0, 0]",label03F2,static candidate resolved; inspect caller and type-specific rules
vr-ep2/q231-bb-j,Episode2,0,13,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 1010.0, 0, 0]",label03F2,static candidate resolved; inspect caller and type-specific rules
