quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
extermination-ep4/q811-bb-j,Episode4,0,13,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep4/q812-bb-e,Episode4,0,13,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep4/q812-bb-j,Episode4,0,13,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep4/q813-bb-e,Episode4,0,13,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep4/q813-bb-j,Episode4,0,13,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep4/q814-bb-e,Episode4,0,13,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep4/q814-bb-j,Episode4,0,13,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep4/q815-bb-e,Episode4,0,13,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep4/q815-bb-j,Episode4,0,13,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep4/q816-bb-e,Episode4,0,13,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep4/q816-bb-j,Episode4,0,13,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep4/q817-bb-e,Episode4,0,13,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep4/q817-bb-j,Episode4,0,13,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep4/q818-bb-e,Episode4,0,13,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep4/q818-bb-j,Episode4,0,13,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep4/q819-bb-e,Episode4,0,13,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep4/q819-bb-j,Episode4,0,13,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep4/q820-bb-e,Episode4,0,13,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep4/q820-bb-j,Episode4,0,13,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q401-bb-e,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q401-bb-j,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q402-bb-e,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q402-bb-j,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q403-bb-e,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q403-bb-j,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q404-bb-e,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q404-bb-j,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q405-bb-e,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q405-bb-j,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q406-bb-e,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q406-bb-j,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q407-bb-e,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q407-bb-j,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q408-bb-e,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q408-bb-j,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q409-bb-e,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q409-bb-j,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q410-bb-e,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q410-bb-j,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q411-bb-e,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q411-bb-j,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q412-bb-e,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q412-bb-j,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q413-bb-e,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q413-bb-j,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q414-bb-e,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q414-bb-j,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q415-bb-e,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep1/q415-bb-j,Episode1,0,10,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q451-bb-e,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q451-bb-j,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q452-bb-e,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q452-bb-j,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q453-bb-e,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q453-bb-j,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q454-bb-e,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q454-bb-j,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q455-bb-e,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q455-bb-j,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q456-bb-e,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q456-bb-j,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q457-bb-e,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q457-bb-j,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q458-bb-e,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q458-bb-j,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q459-bb-e,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q459-bb-j,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q460-bb-e,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q460-bb-j,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q461-bb-e,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q461-bb-j,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q462-bb-e,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q462-bb-j,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q463-bb-e,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q463-bb-j,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q464-bb-e,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q464-bb-j,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q465-bb-e,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q465-bb-j,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q466-bb-e,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q466-bb-j,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q467-bb-e,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q467-bb-j,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q468-bb-e,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q468-bb-j,Episode2,0,0,11,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q701-bb-e,Episode4,0,11,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q701-bb-j,Episode4,0,11,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q702-bb-e,Episode4,0,11,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q702-bb-j,Episode4,0,11,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q703-bb-e,Episode4,0,11,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q703-bb-j,Episode4,0,11,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q704-bb-e,Episode4,0,11,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q704-bb-j,Episode4,0,11,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q705-bb-e,Episode4,0,11,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q705-bb-j,Episode4,0,11,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q706-bb-e,Episode4,0,11,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q706-bb-j,Episode4,0,11,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q707-bb-e,Episode4,0,11,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q707-bb-j,Episode4,0,11,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q708-bb-e,Episode4,0,11,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep4/q708-bb-j,Episode4,0,11,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep1/q39-bb-e,Episode1,0,6,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 0.0, 0, 0]",,no DAT interaction label
maximum-attack-ep1/q39-bb-j,Episode1,0,6,11,npc,30,0,"[75.87998962402344, 2.5999999046325684, -42.68998718261719]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0, 0.0, 0, 0]",,no DAT interaction label
maximum-attack-ep1/q45-bb-e,Episode1,0,16,11,npc,30,0,"[75.88380432128906, 2.5999996662139893, -42.69328308105469]","[0, -10752, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
maximum-attack-ep1/q45-bb-j,Episode1,0,16,11,npc,30,0,"[75.88380432128906, 2.5999996662139893, -42.69328308105469]","[0, -10752, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
maximum-attack-ep1/q142-bb-e,Episode1,0,3,11,npc,20,0,"[-285.0016174316406, 0.0, -79.99527740478516]","[0, 20480, 0]","[0.0, 0.0, 0.0, 105.0, 330.00018310546875, 0, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep1/q142-bb-e,Episode1,0,11,11,npc,30,0,"[75.88380432128906, 2.5999996662139893, -42.69328308105469]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0010986328125, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep1/q142-bb-j,Episode1,0,3,11,npc,20,0,"[-285.0016174316406, 0.0, -79.99527740478516]","[0, 20480, 0]","[0.0, 0.0, 0.0, 105.0, 330.00018310546875, 0, 0]",label014A,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep1/q142-bb-j,Episode1,0,11,11,npc,30,0,"[75.88380432128906, 2.5999996662139893, -42.69328308105469]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0010986328125, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep1/q144-bb-e,Episode1,0,16,11,npc,30,0,"[75.88380432128906, 2.5999996662139893, -42.69328308105469]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0010986328125, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep1/q144-bb-j,Episode1,0,16,11,npc,30,0,"[75.88380432128906, 2.5999996662139893, -42.69328308105469]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0010986328125, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep1/q145-bb-e,Episode1,0,16,11,npc,30,0,"[75.88380432128906, 2.5999996662139893, -42.69328308105469]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0010986328125, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep1/q145-bb-j,Episode1,0,16,11,npc,30,0,"[75.88380432128906, 2.5999996662139893, -42.69328308105469]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0010986328125, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep1/q146-bb-e,Episode1,0,16,11,npc,30,0,"[75.88380432128906, 2.5999996662139893, -42.69328308105469]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0010986328125, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep1/q146-bb-j,Episode1,0,16,11,npc,30,0,"[75.88380432128906, 2.5999996662139893, -42.69328308105469]","[0, -10752, 0]","[0.0, 0.0, 0.0, 1007.0010986328125, 810.0, 0, 0]",,free-play script target; quest linkage not inferred
