quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
seasonal-ep2/q240-bb-j,Episode2,0,7,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 109.0, 1090.0, 1, 0]",label0442,static candidate resolved; inspect caller and type-specific rules
seasonal-ep2/q65535-bb-e,Episode2,0,7,251,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 100.0, 200.0, 0, 0]",label00C8,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q44-bb-e,Episode2,0,7,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 127.0, 127.0, 1, 0]",label007F,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q44-bb-j,Episode2,0,7,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 127.0, 127.0, 1, 0]",label007F,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q204-bb-e,Episode2,0,19,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 127.0, 127.0, 1, 0]",label007F,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q204-bb-j,Episode2,0,19,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 127.0, 127.0, 1, 0]",label007F,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q205-bb-e,Episode2,0,19,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 127.0, 127.0, 1, 0]",label007F,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q205-bb-j,Episode2,0,19,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 127.0, 127.0, 1, 0]",label007F,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q219-bb-e,Episode2,0,7,251,npc,0,0,"[23.682899475097656, 0.0, -120.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 127.0, 127.0, 1, 0]",label007F,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q219-bb-j,Episode2,0,7,251,npc,0,0,"[23.682899475097656, 0.0, -120.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 127.0, 127.0, 1, 0]",label007F,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q027-bb-e,Episode2,0,8,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
solo-story-ep1/q027-bb-j,Episode2,0,8,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q67-bb-e,Episode2,0,8,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q67-bb-j,Episode2,0,8,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q75-bb-e,Episode2,0,6,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q75-bb-j,Episode2,0,6,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q77-bb-e,Episode2,0,6,251,npc,30,0,"[-76.31710052490234, -5.6438148021698e-07, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q77-bb-j,Episode2,0,6,251,npc,30,0,"[-76.31710052490234, -5.6438148021698e-07, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q79-bb-e,Episode2,0,8,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q79-bb-j,Episode2,0,8,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q116-bb-e,Episode2,0,8,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q116-bb-j,Episode2,0,8,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q223-bb-e,Episode2,0,6,251,npc,30,0,"[-76.31710052490234, -5.6438148021698e-07, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q223-bb-j,Episode2,0,6,251,npc,30,0,"[-76.31710052490234, -5.6438148021698e-07, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q224-bb-e,Episode2,0,6,251,npc,30,0,"[-76.31710052490234, -5.6438148021698e-07, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q224-bb-j,Episode2,0,6,251,npc,30,0,"[-76.31710052490234, -5.6438148021698e-07, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q1002-bb-e,Episode2,0,8,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
vr-ep2/q49-bb-e,Episode2,0,8,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
vr-ep2/q49-bb-j,Episode2,0,8,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
vr-ep2/q203-bb-e,Episode2,0,8,251,npc,30,0,"[-76.31999969482422, 0.0, -50.909996032714844]","[0, 20480, 0]","[30.0, 0.0, 0.0, 130.0, 130.0, 1, 0]",label0082,static candidate resolved; inspect caller and type-specific rules
vr-ep2/q203-bb-j,Episode2,0,8,251,npc,30,0,"[-76.31999969482422, 0.0, -50.909996032714844]","[0, 20480, 0]","[30.0, 0.0, 0.0, 130.0, 130.0, 1, 0]",label0082,static candidate resolved; inspect caller and type-specific rules
vr-ep2/q231-bb-e,Episode2,0,7,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
vr-ep2/q231-bb-j,Episode2,0,7,251,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
