quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
shops-ep2/q44-bb-e,Episode2,0,9,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 128.0, 128.0, 1, 0]",label0080,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q44-bb-j,Episode2,0,9,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 128.0, 128.0, 1, 0]",label0080,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q204-bb-e,Episode2,0,21,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 128.0, 128.0, 1, 0]",label0080,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q204-bb-j,Episode2,0,21,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 128.0, 128.0, 1, 0]",label0080,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q205-bb-e,Episode2,0,21,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 128.0, 128.0, 1, 0]",label0080,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q205-bb-j,Episode2,0,21,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 128.0, 128.0, 1, 0]",label0080,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q219-bb-e,Episode2,0,9,249,npc,0,0,"[240.0, -30.0, -95.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 128.0, 128.0, 1, 0]",label0080,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q219-bb-j,Episode2,0,9,249,npc,0,0,"[240.0, -30.0, -95.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 128.0, 128.0, 1, 0]",label0080,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q027-bb-e,Episode2,0,10,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 166.0, 166.0, 1, 0]",label00A6,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q027-bb-j,Episode2,0,10,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 166.0, 166.0, 1, 0]",label00A6,static candidate resolved; inspect caller and type-specific rules
tower-ep2/q67-bb-e,Episode2,0,10,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q67-bb-j,Episode2,0,10,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q75-bb-e,Episode2,0,8,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q75-bb-j,Episode2,0,8,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q77-bb-e,Episode2,0,4,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q77-bb-j,Episode2,0,4,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q79-bb-e,Episode2,0,9,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q79-bb-j,Episode2,0,9,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q116-bb-e,Episode2,0,10,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q116-bb-j,Episode2,0,10,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q223-bb-e,Episode2,0,4,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q223-bb-j,Episode2,0,4,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q224-bb-e,Episode2,0,4,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q224-bb-j,Episode2,0,4,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q1002-bb-e,Episode2,0,10,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
vr-ep2/q49-bb-e,Episode2,0,9,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
vr-ep2/q49-bb-j,Episode2,0,9,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
vr-ep2/q203-bb-e,Episode2,0,10,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 131.0, 131.0, 1, 0]",label0083,static candidate resolved; inspect caller and type-specific rules
vr-ep2/q203-bb-j,Episode2,0,10,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 131.0, 131.0, 1, 0]",label0083,static candidate resolved; inspect caller and type-specific rules
vr-ep2/q230-bb-e,Episode2,0,16,249,npc,30,0,"[146.76849365234375, -30.0, -66.66072082519531]","[0, 59092, 0]","[0.0, 0.0, 0.0, 903.0, 903.0, 0, 0]",label0387,static candidate resolved; inspect caller and type-specific rules
vr-ep2/q231-bb-e,Episode2,0,9,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
vr-ep2/q231-bb-j,Episode2,0,9,249,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
